input1	synset1ID	synset1Cat	synset1Class	synset1Hypernyms	input2	synset2ID	synset2Cat	synset2Class	synset2Hypernyms	SimplePath	LeacockAndChodorow	WuAndPalmer	Resnik	Lin	JiangAndConrath
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	0.65	0.31699	0.0	0.0	0.0	0.62003
scheu	96734.0	adj	Verhalten	[tierspezifisch]	heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	0.65	0.31699	0.0	0.0	0.0	0.55155
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	0.65	0.31699	0.0	0.0	0.0	0.5733
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	eiskalt	4450.0	adj	Substanz	[kalt]	0.65	0.31699	0.0	0.0	0.0	0.57338
scheu	96734.0	adj	Verhalten	[tierspezifisch]	eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	0.65	0.31699	0.0	0.0	0.0	0.50482
scheu	96734.0	adj	Verhalten	[tierspezifisch]	eiskalt	4450.0	adj	Substanz	[kalt]	0.65	0.31699	0.0	0.0	0.0	0.50491
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	schrecklich	107140.0	adj	Gefuehl	[unangenehm]	0.65	0.31699	0.0	0.0	0.0	0.58455
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	0.6	0.2783	0.0	0.0	0.0	0.58456
scheu	96734.0	adj	Verhalten	[tierspezifisch]	schrecklich	107140.0	adj	Gefuehl	[unangenehm]	0.65	0.31699	0.0	0.0	0.0	0.51607
scheu	96734.0	adj	Verhalten	[tierspezifisch]	schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	0.6	0.2783	0.0	0.0	0.0	0.51609
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	begierig	1806.0	adj	Gefuehl	[Gefühl empfindend]	0.7	0.36085	0.0	0.0	0.0	0.58361
scheu	96734.0	adj	Verhalten	[tierspezifisch]	begierig	1806.0	adj	Gefuehl	[Gefühl empfindend]	0.7	0.36085	0.0	0.0	0.0	0.51513
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	0.9	0.63915	0.66667	0.13271	0.30895	0.70316
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	0.6	0.2783	0.0	0.0	0.0	0.46513
scheu	96734.0	adj	Verhalten	[tierspezifisch]	gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	0.8	0.47137	0.33333	0.12376	0.2485	0.62574
scheu	96734.0	adj	Verhalten	[tierspezifisch]	gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	0.6	0.2783	0.0	0.0	0.0	0.39666
scheu					b�s										
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	seltsam	367.0	adj	Allgemein	[sonderbar]	0.65	0.31699	0.0	0.0	0.0	0.61876
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	seltsam	650.0	adj	Gefuehl	[verwirrt]	0.65	0.31699	0.0	0.0	0.0	0.59287
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	0.7	0.36085	0.0	0.0	0.0	0.63389
scheu	96734.0	adj	Verhalten	[tierspezifisch]	seltsam	367.0	adj	Allgemein	[sonderbar]	0.65	0.31699	0.0	0.0	0.0	0.55028
scheu	96734.0	adj	Verhalten	[tierspezifisch]	seltsam	650.0	adj	Gefuehl	[verwirrt]	0.65	0.31699	0.0	0.0	0.0	0.5244
scheu	96734.0	adj	Verhalten	[tierspezifisch]	seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	0.7	0.36085	0.0	0.0	0.0	0.56542
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.65	0.31699	0.0	0.0	0.0	0.61881
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.65	0.31699	0.0	0.0	0.0	0.56312
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	finster	3022.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.58855
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.6	0.2783	0.0	0.0	0.0	0.62255
scheu	96734.0	adj	Verhalten	[tierspezifisch]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.65	0.31699	0.0	0.0	0.0	0.55033
scheu	96734.0	adj	Verhalten	[tierspezifisch]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.65	0.31699	0.0	0.0	0.0	0.49464
scheu	96734.0	adj	Verhalten	[tierspezifisch]	finster	3022.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.52007
scheu	96734.0	adj	Verhalten	[tierspezifisch]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.6	0.2783	0.0	0.0	0.0	0.55407
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.55	0.2437	0.0	0.0	0.0	0.56271
scheu	96734.0	adj	Verhalten	[tierspezifisch]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.55	0.2437	0.0	0.0	0.0	0.49423
scheu					d�ster										
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	grausam	704.0	adj	Gefuehl	[peinigend]	0.65	0.31699	0.0	0.0	0.0	0.57702
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.85	0.54466	0.57143	0.13271	0.33125	0.73207
scheu	96734.0	adj	Verhalten	[tierspezifisch]	grausam	704.0	adj	Gefuehl	[peinigend]	0.65	0.31699	0.0	0.0	0.0	0.50855
scheu	96734.0	adj	Verhalten	[tierspezifisch]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.75	0.41148	0.28571	0.12376	0.26382	0.65465
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.6	0.2783	0.0	0.0	0.0	0.51228
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.6	0.2783	0.0	0.0	0.0	0.50357
scheu	96734.0	adj	Verhalten	[tierspezifisch]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.6	0.2783	0.0	0.0	0.0	0.44381
scheu	96734.0	adj	Verhalten	[tierspezifisch]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.6	0.2783	0.0	0.0	0.0	0.43509
scheu					gr��lich										
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	dumpf	108344.0	adj	Relation	[unklar]	0.6	0.2783	0.0	0.0	0.0	0.54989
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.65	0.31699	0.0	0.0	0.0	0.55966
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.65	0.31699	0.0	0.0	0.0	0.55221
scheu	4738.0	adj	Verhalten	[charakterspezifisch]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.65	0.31699	0.0	0.0	0.0	0.54998
scheu	96734.0	adj	Verhalten	[tierspezifisch]	dumpf	108344.0	adj	Relation	[unklar]	0.6	0.2783	0.0	0.0	0.0	0.48141
scheu	96734.0	adj	Verhalten	[tierspezifisch]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.65	0.31699	0.0	0.0	0.0	0.49119
scheu	96734.0	adj	Verhalten	[tierspezifisch]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.65	0.31699	0.0	0.0	0.0	0.48373
scheu	96734.0	adj	Verhalten	[tierspezifisch]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.65	0.31699	0.0	0.0	0.0	0.4815
scheu					gl�hend										
f�rchterlich					raub										
f�rchterlich					heimlich										
f�rchterlich					eiskalt										
f�rchterlich					schrecklich										
f�rchterlich					begierig										
f�rchterlich					gedankenvoll										
f�rchterlich					b�s										
f�rchterlich					seltsam										
f�rchterlich					finster										
f�rchterlich					grauenvoll										
f�rchterlich					d�ster										
f�rchterlich					grausam										
f�rchterlich					schauerlich										
f�rchterlich					gr��lich										
f�rchterlich					dumpf										
f�rchterlich					gl�hend										
raub					heimlich										
raub					eiskalt										
raub					schrecklich										
raub					begierig										
raub					gedankenvoll										
raub					b�s										
raub					seltsam										
raub					finster										
raub					grauenvoll										
raub					d�ster										
raub					grausam										
raub					schauerlich										
raub					gr��lich										
raub					dumpf										
raub					gl�hend										
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	0.6	0.2783	0.0	0.0	0.0	0.57731
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	eiskalt	4450.0	adj	Substanz	[kalt]	0.6	0.2783	0.0	0.0	0.0	0.5774
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	schrecklich	107140.0	adj	Gefuehl	[unangenehm]	0.6	0.2783	0.0	0.0	0.0	0.58856
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	0.55	0.2437	0.0	0.0	0.0	0.58858
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	begierig	1806.0	adj	Gefuehl	[Gefühl empfindend]	0.65	0.31699	0.0	0.0	0.0	0.58762
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	0.65	0.31699	0.0	0.0	0.0	0.57447
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	0.55	0.2437	0.0	0.0	0.0	0.46915
heimlich					b�s										
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	seltsam	367.0	adj	Allgemein	[sonderbar]	0.6	0.2783	0.0	0.0	0.0	0.62277
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	seltsam	650.0	adj	Gefuehl	[verwirrt]	0.6	0.2783	0.0	0.0	0.0	0.59688
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	0.65	0.31699	0.0	0.0	0.0	0.63791
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.6	0.2783	0.0	0.0	0.0	0.62282
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.6	0.2783	0.0	0.0	0.0	0.56713
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	finster	3022.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.59256
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.55	0.2437	0.0	0.0	0.0	0.62656
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.5	0.21239	0.0	0.0	0.0	0.56672
heimlich					d�ster										
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	grausam	704.0	adj	Gefuehl	[peinigend]	0.6	0.2783	0.0	0.0	0.0	0.58104
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.6	0.2783	0.0	0.0	0.0	0.60338
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.55	0.2437	0.0	0.0	0.0	0.5163
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.55	0.2437	0.0	0.0	0.0	0.50758
heimlich					gr��lich										
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	dumpf	108344.0	adj	Relation	[unklar]	0.55	0.2437	0.0	0.0	0.0	0.5539
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.56368
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.6	0.2783	0.0	0.0	0.0	0.55622
heimlich	1091.0	adj	Gesellschaft	[geheim, geheimgehalten, nicht öffentlich, nichtöffentlich]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.55399
heimlich					gl�hend										
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	schrecklich	107140.0	adj	Gefuehl	[unangenehm]	0.7	0.36085	0.25	0.15814	0.34515	0.69997
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	0.65	0.31699	0.22222	0.15814	0.34516	0.69998
eiskalt	4450.0	adj	Substanz	[kalt]	schrecklich	107140.0	adj	Gefuehl	[unangenehm]	0.6	0.2783	0.0	0.0	0.0	0.54192
eiskalt	4450.0	adj	Substanz	[kalt]	schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	0.55	0.2437	0.0	0.0	0.0	0.54193
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	begierig	1806.0	adj	Gefuehl	[Gefühl empfindend]	0.85	0.54466	0.57143	0.19055	0.41503	0.73144
eiskalt	4450.0	adj	Substanz	[kalt]	begierig	1806.0	adj	Gefuehl	[Gefühl empfindend]	0.65	0.31699	0.0	0.0	0.0	0.54098
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	0.65	0.31699	0.0	0.0	0.0	0.52773
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	0.75	0.41148	0.44444	0.19055	0.3299	0.61296
eiskalt	4450.0	adj	Substanz	[kalt]	gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	0.65	0.31699	0.0	0.0	0.0	0.52782
eiskalt	4450.0	adj	Substanz	[kalt]	gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	0.55	0.2437	0.0	0.0	0.0	0.4225
eiskalt					b�s										
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	seltsam	367.0	adj	Allgemein	[sonderbar]	0.6	0.2783	0.0	0.0	0.0	0.57604
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	seltsam	650.0	adj	Gefuehl	[verwirrt]	0.8	0.47137	0.5	0.19055	0.42358	0.7407
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	0.75	0.41148	0.28571	0.15814	0.38681	0.74931
eiskalt	4450.0	adj	Substanz	[kalt]	seltsam	367.0	adj	Allgemein	[sonderbar]	0.6	0.2783	0.0	0.0	0.0	0.57613
eiskalt	4450.0	adj	Substanz	[kalt]	seltsam	650.0	adj	Gefuehl	[verwirrt]	0.6	0.2783	0.0	0.0	0.0	0.55024
eiskalt	4450.0	adj	Substanz	[kalt]	seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	0.65	0.31699	0.0	0.0	0.0	0.59126
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.6	0.2783	0.0	0.0	0.0	0.57609
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.6	0.2783	0.2	0.15814	0.32973	0.67853
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	finster	3022.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.54583
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.65	0.31699	0.22222	0.15814	0.37636	0.73796
eiskalt	4450.0	adj	Substanz	[kalt]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.6	0.2783	0.0	0.0	0.0	0.57617
eiskalt	4450.0	adj	Substanz	[kalt]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.6	0.2783	0.0	0.0	0.0	0.52048
eiskalt	4450.0	adj	Substanz	[kalt]	finster	3022.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.54591
eiskalt	4450.0	adj	Substanz	[kalt]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.55	0.2437	0.0	0.0	0.0	0.57991
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.6	0.2783	0.2	0.15814	0.32944	0.67812
eiskalt	4450.0	adj	Substanz	[kalt]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.5	0.21239	0.0	0.0	0.0	0.52007
eiskalt					d�ster										
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	grausam	704.0	adj	Gefuehl	[peinigend]	0.7	0.36085	0.25	0.15814	0.33957	0.69244
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.6	0.2783	0.0	0.0	0.0	0.55664
eiskalt	4450.0	adj	Substanz	[kalt]	grausam	704.0	adj	Gefuehl	[peinigend]	0.6	0.2783	0.0	0.0	0.0	0.53439
eiskalt	4450.0	adj	Substanz	[kalt]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.6	0.2783	0.0	0.0	0.0	0.55673
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.65	0.31699	0.22222	0.15814	0.29813	0.6277
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.55	0.2437	0.0	0.0	0.0	0.46085
eiskalt	4450.0	adj	Substanz	[kalt]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.55	0.2437	0.0	0.0	0.0	0.46965
eiskalt	4450.0	adj	Substanz	[kalt]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.55	0.2437	0.0	0.0	0.0	0.46094
eiskalt					gr��lich										
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	dumpf	108344.0	adj	Relation	[unklar]	0.55	0.2437	0.0	0.0	0.0	0.50716
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.51694
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.7	0.36085	0.25	0.15814	0.3224	0.66763
eiskalt	108556.0	adj	Gefuehl	[fühllos, gefühllos, gefühlsarm, gefühlskalt]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.50726
eiskalt	4450.0	adj	Substanz	[kalt]	dumpf	108344.0	adj	Relation	[unklar]	0.55	0.2437	0.0	0.0	0.0	0.50725
eiskalt	4450.0	adj	Substanz	[kalt]	dumpf	3150.0	adj	Perzeption	[dunkel]	0.6	0.2783	0.0	0.0	0.0	0.51703
eiskalt	4450.0	adj	Substanz	[kalt]	dumpf	107490.0	adj	Gefuehl	[langweilig, uninteressant]	0.6	0.2783	0.0	0.0	0.0	0.50958
eiskalt	4450.0	adj	Substanz	[kalt]	dumpf	108346.0	adj	Perzeption	[miefig, moderig, modrig, muffig]	0.6	0.2783	0.0	0.0	0.0	0.50735
eiskalt					gl�hend										
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	begierig	1806.0	adj	Gefuehl	[Gefühl empfindend]	0.75	0.41148	0.28571	0.15814	0.3531	0.71028
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	begierig	1806.0	adj	Gefuehl	[Gefühl empfindend]	0.7	0.36085	0.25	0.15814	0.35311	0.71029
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	0.65	0.31699	0.0	0.0	0.0	0.53899
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	0.65	0.31699	0.22222	0.15814	0.27923	0.59181
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	gedankenvoll	548.0	adj	Verhalten	[charakterspezifisch]	0.6	0.2783	0.0	0.0	0.0	0.539
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	gedankenvoll	549.0	adj	Gefuehl	[deprimiert, elegisch, melancholisch, schwermütig]	0.6	0.2783	0.2	0.15814	0.27924	0.59182
schrecklich					b�s										
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	seltsam	367.0	adj	Allgemein	[sonderbar]	0.6	0.2783	0.0	0.0	0.0	0.58729
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	seltsam	650.0	adj	Gefuehl	[verwirrt]	0.7	0.36085	0.25	0.15814	0.36056	0.71954
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	0.85	0.54466	0.57143	0.19127	0.48109	0.79369
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	seltsam	367.0	adj	Allgemein	[sonderbar]	0.65	0.31699	0.22222	0.07656	0.18551	0.66387
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	seltsam	650.0	adj	Gefuehl	[verwirrt]	0.65	0.31699	0.22222	0.15814	0.36057	0.71956
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	seltsam	821.0	adj	Gefuehl	[Gefühl erweckend]	0.8	0.47137	0.5	0.19127	0.4811	0.79371
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.6	0.2783	0.0	0.0	0.0	0.58734
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.8	0.47137	0.6	0.28106	0.60011	0.81271
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	finster	3022.0	adj	Perzeption	[dunkel]	0.55	0.2437	0.0	0.0	0.0	0.55708
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.75	0.41148	0.44444	0.19127	0.46774	0.78235
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	finster	96494.0	adj	Allgemein	[negativ, schlecht]	0.85	0.54466	0.66667	0.22136	0.53645	0.80872
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	finster	96493.0	adj	Relation	[ungeheuer, unheimlich] , [ungewiss, ungewiß]	0.85	0.54466	0.72727	0.29948	0.63946	0.83114
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	finster	3022.0	adj	Perzeption	[dunkel]	0.5	0.21239	0.0	0.0	0.0	0.55709
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	finster	96492.0	adj	Gefuehl	[trüb, trübe]	0.7	0.36085	0.4	0.19127	0.46775	0.78236
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.8	0.47137	0.6	0.28106	0.59958	0.8123
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	grauenvoll	814.0	adj	Gefuehl	[Grauen erregend, grauenerregend]	0.85	0.54466	0.72727	0.29948	0.6389	0.83073
schrecklich					d�ster										
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	grausam	704.0	adj	Gefuehl	[peinigend]	0.8	0.47137	0.5	0.19127	0.42088	0.73682
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.6	0.2783	0.0	0.0	0.0	0.5679
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	grausam	704.0	adj	Gefuehl	[peinigend]	0.75	0.41148	0.44444	0.19127	0.4209	0.73684
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	grausam	4557.0	adj	Verhalten	[brutal, gewalttätig]	0.8	0.47137	0.6	0.22136	0.51231	0.78928
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.85	0.54466	0.66667	0.28106	0.54135	0.76188
schrecklich	107140.0	adj	Gefuehl	[unangenehm]	schauerlich	96289.0	adj	Allgemein	[bös, böse]	0.55	0.2437	0.0	0.0	0.0	0.4721
schrecklich	805.0	adj	Gefuehl	[schlimm] , [beängstigend]	schauerlich	799.0	adj	Gefuehl	[beängstigend]	0.9	0.63915	0.8	0.29948	0.57685	0.78031
