input1	synset1ID	synset1Cat	synset1Class	synset1Hypernyms	input2	synset2ID	synset2Cat	synset2Class	synset2Hypernyms	SimplePath	LeacockAndChodorow	WuAndPalmer	Resnik	Lin	JiangAndConrath
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Gram	16055.0	nomen	Gefuehl	[Traurigkeit]	0.45714	0.16402	0.0	0.0	0.0	0.48511
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Gram	16055.0	nomen	Gefuehl	[Traurigkeit]	0.34286	0.11315	0.0	0.0	0.0	0.51949
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Gram	16055.0	nomen	Gefuehl	[Traurigkeit]	0.45714	0.16402	0.0	0.0	0.0	0.50663
Wache	19834.0	nomen	Geschehen	[Dienst]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.68571	0.30657	0.35294	0.07994	0.15548	0.56576
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.48571	0.17834	0.0	0.0	0.0	0.47636
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.37143	0.12502	0.0	0.0	0.0	0.51074
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.48571	0.17834	0.0	0.0	0.0	0.49788
Wache	19834.0	nomen	Geschehen	[Dienst]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.54286	0.20938	0.0	0.0	0.0	0.51903
Wache	19834.0	nomen	Geschehen	[Dienst]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.68571	0.30657	0.35294	0.07994	0.1683	0.60493
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.68571	0.30657	0.35294	0.0732	0.14926	0.58277
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.0	0.0	0.0	0.51553
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.51429	0.19343	0.19048	0.04639	0.10172	0.59034
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.37143	0.12502	0.0	0.0	0.0	0.54991
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.68571	0.30657	0.35294	0.0732	0.15611	0.60429
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.0	0.0	0.0	0.53705
Wache	19834.0	nomen	Geschehen	[Dienst]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.51429	0.19343	0.0	0.0	0.0	0.54296
Wache	19834.0	nomen	Geschehen	[Dienst]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.57143	0.22629	0.0	0.0	0.0	0.5318
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.65714	0.28424	0.33333	0.0732	0.15691	0.6067
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.71429	0.33085	0.375	0.0732	0.15325	0.59554
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.48571	0.17834	0.18182	0.04639	0.10735	0.61427
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.54286	0.20938	0.2	0.04639	0.10465	0.60311
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.71429	0.33085	0.44444	0.10121	0.22744	0.65623
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.77143	0.38685	0.5	0.10121	0.22188	0.64507
Wache	19834.0	nomen	Geschehen	[Dienst]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.6	0.2443	0.0	0.0	0.0	0.51768
Wache	19834.0	nomen	Geschehen	[Dienst]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.54286	0.20938	0.0	0.0	0.0	0.50474
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.62857	0.26356	0.13333	0.02941	0.05981	0.53763
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.57143	0.22629	0.11765	0.02941	0.05828	0.52469
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.51429	0.19343	0.10526	0.02941	0.0643	0.57202
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.45714	0.16402	0.09524	0.02941	0.06254	0.55908
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.62857	0.26356	0.13333	0.02941	0.06255	0.55916
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.57143	0.22629	0.11765	0.02941	0.06087	0.54622
Wache	19834.0	nomen	Geschehen	[Dienst]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.65714	0.28424	0.33333	0.07994	0.1592	0.57778
Wache	19834.0	nomen	Geschehen	[Dienst]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.57143	0.22629	0.0	0.0	0.0	0.49778
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.45714	0.16402	0.0	0.0	0.0	0.48837
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.71429	0.33085	0.375	0.0732	0.14306	0.56152
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.34286	0.11315	0.0	0.0	0.0	0.52276
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.54286	0.20938	0.2	0.04639	0.09719	0.56909
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.45714	0.16402	0.0	0.0	0.0	0.5099
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.77143	0.38685	0.5	0.10121	0.20648	0.61105
Wache	19834.0	nomen	Geschehen	[Dienst]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.68571	0.30657	0.35294	0.07994	0.1683	0.60493
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.0	0.0	0.0	0.51553
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.37143	0.12502	0.0	0.0	0.0	0.54991
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.0	0.0	0.0	0.53705
Wache	19834.0	nomen	Geschehen	[Dienst]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.77143	0.38685	0.42857	0.07994	0.16812	0.60442
Wache	19834.0	nomen	Geschehen	[Dienst]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.45714	0.16402	0.0	0.0	0.0	0.52227
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.57143	0.22629	0.0	0.0	0.0	0.51502
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.54286	0.20938	0.2	0.04639	0.09521	0.5592
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.45714	0.16402	0.0	0.0	0.0	0.5494
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.71429	0.33085	0.58333	0.11674	0.25781	0.66393
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.57143	0.22629	0.0	0.0	0.0	0.53654
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.54286	0.20938	0.2	0.04639	0.09961	0.58072
Wache	19834.0	nomen	Geschehen	[Dienst]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.68571	0.30657	0.35294	0.07994	0.1683	0.60493
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.0	0.0	0.0	0.51553
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.37143	0.12502	0.0	0.0	0.0	0.54991
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.0	0.0	0.0	0.53705
Wache	19834.0	nomen	Geschehen	[Dienst]	Weib	34344.0	nomen	Mensch	[Frau]	0.51429	0.19343	0.0	0.0	0.0	0.51539
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Weib	34344.0	nomen	Mensch	[Frau]	0.6	0.2443	0.22222	0.04639	0.09389	0.55231
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Weib	34344.0	nomen	Mensch	[Frau]	0.71429	0.33085	0.58333	0.11674	0.25395	0.65705
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Weib	34344.0	nomen	Mensch	[Frau]	0.6	0.2443	0.22222	0.04639	0.09816	0.57384
Wache	19834.0	nomen	Geschehen	[Dienst]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.54286	0.20938	0.0	0.0	0.0	0.46433
Wache	22642.0	nomen	Gruppe	[Sicherheitsdienst, Sicherheitstruppe]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.74286	0.35745	0.47059	0.11397	0.20907	0.56885
Wache	37257.0	nomen	Mensch	[Dienstleister Sonstige]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.51429	0.19343	0.19048	0.04639	0.09082	0.53564
Wache	9430.0	nomen	Artefakt	[Amtsgebäude] , [Gendarmerie, Polizei, Polizeibehörde]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.68571	0.30657	0.35294	0.0732	0.1398	0.5496
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	0.51429	0.19343	0.0	0.0	0.0	0.53163
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Eid	30829.0	nomen	Kommunikation	[Aussage]	0.8	0.41972	0.58824	0.2005	0.48209	0.7846
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Vertrauen	16012.0	nomen	Gefuehl	[Gewissheit, Gewißheit, Sicherheit, Überzeugung]	0.45714	0.16402	0.09524	0.06249	0.1331	0.59296
Sage					T�r										
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Wut	16107.0	nomen	Gefuehl	[Ärger]	0.42857	0.15041	0.09091	0.06249	0.12893	0.57778
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schauer	41270.0	nomen	natPhaenomen	[Regen, Regenfall]	0.45714	0.16402	0.09524	0.06249	0.12342	0.55615
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schauer	16128.0	nomen	Gefuehl	[Entsetzen, Entsetzung]	0.45714	0.16402	0.09524	0.06249	0.11949	0.53949
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schrei	29585.0	nomen	Kommunikation	[Äußerung] , [Ausdrucksmittel]	0.77143	0.38685	0.5	0.17533	0.38091	0.71505
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	0.48571	0.17834	0.1	0.06249	0.12754	0.57251
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	0.6	0.2443	0.125	0.06249	0.12329	0.55561
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Ahnung	28015.0	nomen	Kognition	[Halbwissen]	0.6	0.2443	0.125	0.06249	0.13429	0.59714
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	0.51429	0.19343	0.10526	0.06249	0.13524	0.6004
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Mitleid	16096.0	nomen	Gefuehl	[Mitempfindung, Mitgefühl]	0.48571	0.17834	0.1	0.06249	0.12481	0.56179
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schlag	75865.0	nomen	Geschehen	[Unheil]	0.48571	0.17834	0.1	0.06249	0.12988	0.58133
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schlag	41325.0	nomen	natPhaenomen	[Blitz]	0.48571	0.17834	0.1	0.06249	0.13005	0.58198
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schlag	17932.0	nomen	Geschehen	[Spielzug]	0.48571	0.17834	0.1	0.06249	0.14192	0.62216
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schlag	69572.0	nomen	Geschehen	[Unfall, Unfallgeschehen]	0.51429	0.19343	0.10526	0.06249	0.13006	0.582
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schlag	37948.0	nomen	Mensch	[psychisch Beschaffener]	0.4	0.13743	0.0	0.0	0.0	0.59445
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schlag	20937.0	nomen	Geschehen	[Berührung]	0.51429	0.19343	0.10526	0.06249	0.13407	0.59637
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schlag	20389.0	nomen	Geschehen	[Militäraktion]	0.51429	0.19343	0.10526	0.06249	0.12998	0.5817
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Bund	24773.0	nomen	Gruppe	[Militär]	0.34286	0.11315	0.0	0.0	0.0	0.53967
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Bund	33545.0	nomen	Menge	[nichtdefinite Raumeinheit]	0.54286	0.20938	0.0	0.0	0.0	0.5333
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Bund	23378.0	nomen	Gruppe	[Zusammenschluss, Zusammenschluß]	0.45714	0.16402	0.0	0.0	0.0	0.57148
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Bund	73181.0	nomen	Artefakt	[Bekleidungsteil, Kleidungsteil]	0.54286	0.20938	0.0	0.0	0.0	0.53333
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Zorn	16107.0	nomen	Gefuehl	[Ärger]	0.42857	0.15041	0.09091	0.06249	0.12893	0.57778
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Kummer	16204.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	0.51429	0.19343	0.10526	0.06249	0.14243	0.62374
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Geheimnis	30874.0	nomen	Kommunikation	[Info, Information]	0.51429	0.19343	0.0	0.0	0.0	0.52705
Sage					Verh�ngnis										
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Traum	87506.0	nomen	Kommunikation	[Wunsch]	0.48571	0.17834	0.1	0.06249	0.13518	0.6002
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Traum	28629.0	nomen	Kognition	[Perzeption, Wahrnehmung]	0.54286	0.20938	0.11111	0.06249	0.13508	0.59987
Sage					R�tsel										
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Raub	75678.0	nomen	Besitz	[Beute, Beutegut, Diebesbeute, Diebesgut]	0.57143	0.22629	0.21053	0.12822	0.24188	0.59811
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Raub	15394.0	nomen	Besitz	[Delikt, Gesetzesbruch, Gesetzesverstoß, Rechtsbruch, Strafdelikt, Straftat, Tat, Verbrechen] , [Besitzwechsel]	0.6	0.2443	0.22222	0.12822	0.26208	0.63898
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Rache	21129.0	nomen	Geschehen	[Ahndung, Bestrafung, Strafe, Vergeltung]	0.51429	0.19343	0.10526	0.06249	0.1282	0.57504
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Gram	16055.0	nomen	Gefuehl	[Traurigkeit]	0.45714	0.16402	0.09524	0.06249	0.1184	0.53467
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.48571	0.17834	0.1	0.06249	0.11647	0.52592
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.45714	0.16402	0.0	0.0	0.0	0.49664
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.1	0.06249	0.12564	0.56509
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.42857	0.15041	0.0	0.0	0.0	0.52057
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.48571	0.17834	0.0	0.0	0.0	0.50941
Sage	32960.0	nomen	Kommunikation	[Erzählung]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.51429	0.19343	0.0	0.0	0.0	0.49529
Sage	32960.0	nomen	Kommunikation	[Erzählung]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.45714	0.16402	0.0	0.0	0.0	0.48235
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.45714	0.16402	0.09524	0.06249	0.11913	0.53794
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.48571	0.17834	0.0	0.0	0.0	0.47539
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.1	0.06249	0.12564	0.56509
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.57143	0.22629	0.11765	0.06249	0.12551	0.56458
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.37143	0.12502	0.0	0.0	0.0	0.49988
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.48571	0.17834	0.1	0.06249	0.12564	0.56509
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Weib	34344.0	nomen	Mensch	[Frau]	0.42857	0.15041	0.0	0.0	0.0	0.493
Sage	32960.0	nomen	Kommunikation	[Erzählung]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.45714	0.16402	0.0	0.0	0.0	0.44194
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Eid	30829.0	nomen	Kommunikation	[Aussage]	0.65714	0.28424	0.0	0.0	0.0	0.64086
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Vertrauen	16012.0	nomen	Gefuehl	[Gewissheit, Gewißheit, Sicherheit, Überzeugung]	0.54286	0.20938	0.0	0.0	0.0	0.58723
Blut					T�r										
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Wut	16107.0	nomen	Gefuehl	[Ärger]	0.51429	0.19343	0.0	0.0	0.0	0.57205
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schauer	41270.0	nomen	natPhaenomen	[Regen, Regenfall]	0.54286	0.20938	0.0	0.0	0.0	0.55042
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schauer	16128.0	nomen	Gefuehl	[Entsetzen, Entsetzung]	0.54286	0.20938	0.0	0.0	0.0	0.53376
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schrei	29585.0	nomen	Kommunikation	[Äußerung] , [Ausdrucksmittel]	0.68571	0.30657	0.0	0.0	0.0	0.59648
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	0.57143	0.22629	0.0	0.0	0.0	0.56678
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	0.74286	0.35745	0.30769	0.04639	0.10305	0.59627
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Ahnung	28015.0	nomen	Kognition	[Halbwissen]	0.68571	0.30657	0.0	0.0	0.0	0.59141
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	0.6	0.2443	0.0	0.0	0.0	0.59467
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Mitleid	16096.0	nomen	Gefuehl	[Mitempfindung, Mitgefühl]	0.57143	0.22629	0.0	0.0	0.0	0.55605
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schlag	75865.0	nomen	Geschehen	[Unheil]	0.57143	0.22629	0.0	0.0	0.0	0.57559
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schlag	41325.0	nomen	natPhaenomen	[Blitz]	0.57143	0.22629	0.0	0.0	0.0	0.57625
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schlag	17932.0	nomen	Geschehen	[Spielzug]	0.57143	0.22629	0.0	0.0	0.0	0.61643
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schlag	69572.0	nomen	Geschehen	[Unfall, Unfallgeschehen]	0.6	0.2443	0.0	0.0	0.0	0.57627
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schlag	37948.0	nomen	Mensch	[psychisch Beschaffener]	0.65714	0.28424	0.25	0.04639	0.133	0.6976
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schlag	20937.0	nomen	Geschehen	[Berührung]	0.6	0.2443	0.0	0.0	0.0	0.59064
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Schlag	20389.0	nomen	Geschehen	[Militäraktion]	0.6	0.2443	0.0	0.0	0.0	0.57596
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Bund	24773.0	nomen	Gruppe	[Militär]	0.6	0.2443	0.22222	0.04639	0.11494	0.64282
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Bund	33545.0	nomen	Menge	[nichtdefinite Raumeinheit]	0.68571	0.30657	0.15385	0.02941	0.07175	0.61947
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Bund	23378.0	nomen	Gruppe	[Zusammenschluss, Zusammenschluß]	0.71429	0.33085	0.28571	0.04639	0.12478	0.67462
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Bund	73181.0	nomen	Artefakt	[Bekleidungsteil, Kleidungsteil]	0.8	0.41972	0.36364	0.04639	0.11317	0.63648
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Zorn	16107.0	nomen	Gefuehl	[Ärger]	0.51429	0.19343	0.0	0.0	0.0	0.57205
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Kummer	16204.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	0.6	0.2443	0.0	0.0	0.0	0.61801
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Geheimnis	30874.0	nomen	Kommunikation	[Info, Information]	0.71429	0.33085	0.16667	0.02941	0.07067	0.61322
Blut					Verh�ngnis										
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Traum	87506.0	nomen	Kommunikation	[Wunsch]	0.62857	0.26356	0.13333	0.02941	0.07253	0.62388
Blut	26339.0	nomen	Koerper	[Körperflüssigkeit]	Traum	28629.0	nomen	Kognition	[Perzeption, Wahrnehmung]	0.62857	0.26356	0.0	0.0	0.0	0.59414
Blut					R�tsel										
